start	end	text
337880	344160	that has kind of gone on throughout my career, swinging back and forth between just doing
344160	351520	very pure stuff and then trying to get myself into more applied areas, sometimes successful
351520	352640	and sometimes not.
352640	359960	And then bouncing back into theory and also just having a lot of, I don't know what the
359960	364480	right way to put this is, but like the attention span of a gnat, just like not, not being able
364480	368520	to really necessarily focus too long on one thing.
368520	371560	I think this is one of the fun things about being a professor.
371560	373360	Everybody could be a professor in a different way.
373360	378200	There are some people who are going to spend their entire careers, like improving one inequality
378200	381240	because that's the, that's what they care about.
381240	383040	And then I don't know what I'm doing.
383040	384800	I'm just doing the opposite.
384800	388960	I change what I want to work on every, every couple of weeks, maybe.
388960	394520	No, I think that's selling myself a little short, but I do have a hard time spending
394520	398600	more than a few years on a given topic.
398600	403680	And I guess we'll get to this, but I will say right now, not super deep into control
403680	404680	at the moment.
404680	410200	So that was something that, that phase currently is over, but control is something I've gone
410200	413080	back and forth with for my entire career.
413080	414560	So I'm sure I'll come back.
414560	415560	Yeah.
415560	420720	I'm just curious about how did you stumble on control theory?
420720	422360	Yeah.
422360	427800	That was just one of those weird life coincidences, I think I got very lucky.
427800	432480	So I, I mean, I think with a lot of these things, one of the things we underappreciate
432480	437200	about academics in general is just these network connections that kind of take you to where
437200	438200	you go, right?
438200	439200	It's all about people.
439200	444520	It's so much more about people than it is necessarily about particularities of research
444520	447120	problems as to why you end up in a place.
447120	453360	And so when I was pretty early on in graduate school, I went to, I went to a talk by John
453360	460280	Doyle and I just, I, I appreciated his style, which hopefully a lot of people here have
460280	463320	seen at one point or another.
463320	468280	And it ended up talking to him a bunch after the talk with some graduate students.
468280	472080	I always remember he said to me, I like you, you have no tact.
472080	473080	I'll remember that.
473080	474560	I, that's, will stick with me forever.
474560	481320	But yeah, so once I met John, John actually introduced me to Raf D'Andrea, who had been
481320	483400	doing a sabbatical in Boston.
483400	486320	His wife was working at a company in Boston.
486320	487640	Raf was currently at Cornell.
487640	490000	This was before he was at ETH.
490000	493680	And so, and then Raf and I hung out for a bit and yeah, that was kind of how it all
493680	494680	started.
494680	498920	So it was John, then Raf, and then I met a bunch of other people and it was, yeah, that
498920	501640	was my, so again, random connection.
502640	503840	Randomly, John liked me.
503840	507400	I think that was kind of the, that was the beginning.
507400	508400	This is super cool.
508400	514200	I guess also given that you mentioned the influence of John, this is probably also one
514200	519160	of the reasons a posteriori of your interest on robust control and perhaps bridging robust
519160	524440	control to the world of machine learning.
524440	531760	I guess my last question before we pause and move on, let's say to more technical terrain,
531760	535040	is about the people that influenced your research.
535040	540160	So if you had to name three of them, I guess one would be probably John Doyle, as you mentioned.
540160	541160	Definitely John.
541160	542160	Yeah.
542160	543160	But what about the other two then?
543160	547760	It's a great, wow.
547760	549000	Other people who've been influenced by research.
549000	554000	I mean, I think, I think again, the way you want, the way I think about it is not necessarily,
554560	557120	and I probably could dig into this more and think about like, who are the people who I
557120	560320	read who like really changed the way I thought.
560320	564440	But I think a lot of the times it's just who are the people who were there to mentor me
564440	568080	and to kind of lead me in these different directions.
568080	574960	I would say, you know, Steve Wright had a huge impact on my, both on my professional
574960	579240	career and the way I think about optimization.
580240	585520	Steve was really instrumental in recruiting me to Wisconsin, where I was before Berkeley.
585520	592440	And he was just really both a personal mentor and also just taught me so much about the
592440	594640	ins and outs of optimization research.
594640	600320	So I think Steve is another person who really stands out in my head as a real, a huge influence.
600320	607240	Let me think about who else, because this is always tricky.
607240	610240	Because there have been a lot of other people who I've just really enjoyed working with,
610240	615960	like, you know, like Raph for bringing me into control and taking me in those directions.
615960	621400	Pretty soon after I met Raph and John, Pablo Pirillo moved from ETH to MIT.
621400	623680	Look at all these ETH connections.
623680	625680	He moved from ETH to MIT.
625680	630520	And then, you know, I learned so much from Pablo.
630520	635640	Dimitri Burtsekas also at MIT is someone I've talked with a lot about so many different
635640	636920	things at different points.
636920	641680	I think what Dimitri is interesting because I learned convex analysis from him.
641680	644080	That was my first real interaction with him.
644080	651200	And I learned a lot about optimization algorithms, but it wasn't until many years later that
651200	655400	I got into optimal control, reinforcement learning, and Dimitri had done so much work
655400	656400	there.
656400	659520	So it's kind of fun to reconnect with him in that space, because we had done so much
659520	663840	of our chatting had been about optimization, then optimization and machine learning.
663840	667440	But then it kind of looped back to the stuff that he was just the, you know, he was one
667440	671040	of the most important researchers in dynamic programming.
671040	676000	And it just wasn't, you know, it's just funny that we go through these trend cycles.
676000	680640	Dynamic programming wasn't maybe as hot a topic when I was in graduate school, but it
680640	682920	was kind of fun to kind of loop back with him.
682920	686800	I certainly have more Burtsekas books than I think any other person.
686800	690000	This is an interesting trivia.
690000	693160	I mean, he writes so many books.
693160	694160	It's not really fair.
694160	695560	So many good books, I would say.
695560	696840	I mean, they're all excellent.
696840	697840	They're all excellent.
697840	698840	Yeah, yeah.
698840	699840	Oh, absolutely.
699840	702360	But it's just also not, I mean, I don't know how anyone could keep up with that kind of
702360	703360	prolific.
703360	707560	This is so impressive.
707560	708560	And you're right.
708560	711000	Like, it's amazing how many of them are good, right?
711000	716120	I mean, his nonlinear optimization book is just, it's just filled with amazing things.
716120	718880	And he had that classic book on, I mean, it was amazing.
718880	720000	I forgot about that.
720000	725240	He wrote this book on distributed computing with Sitsiklis, I don't even remember when
725240	726720	that book was from.
726720	727720	It's old.
727720	734480	And it kind of came back in the early 2010s was a very, like, everybody was into distributed
734480	735480	machine learning.
735480	739960	It turns out that anything you wanted was almost certainly in that book already.
739960	742600	And so I remember interacting with him a lot about that.
742600	747160	He was a little bit upset, honestly, that like, some people didn't realize that, but
747160	748160	it worked out.
748160	749160	Right.
749320	753440	So it's distributed computing, he had done dynamic programming, he had done all sorts
753440	758640	of stuff on stochastic gradients, just a really impressive person.
758640	765440	And I think there's this, lots of people will write lots of papers, but there's really very
765440	772520	few people who will, can turn a research program into courses, right?
772520	775640	That's a hard jump to take something that is like, this is my research, and I'm going
775640	781000	to turn this into something that I could teach to, you know, first year graduate students.
781000	786480	That's taking cutting edge stuff and turning it into that kind of synthesis is, you know,
786480	787480	really, really hard.
787480	789640	And Dimitri is just incredibly talented at it.
789640	793040	Yeah, this requires incredible mental clarity.
793040	799760	I'll just take this assist that you served me to mention that all the people that you
799760	807360	mentioned before are very welcome in this podcast, as well.
807360	811280	You should, Dimitri would be a fun person to chat with, honestly, I think he would be,
811280	816160	I mean, they're all fun, John always is fun, but I think Dimitri has a lot of very interesting
816160	817160	perspectives.
817160	818720	You should, I should, I'll send a pink tip.
818720	819720	Let's see what we can do.
819720	820720	Yeah.
820720	821720	Yeah.
821720	822720	Yeah.
822720	829040	Okay, so maybe we can move on to, I would probably start with Argamin, your legendary
829920	835760	blog, at least legendary for the underground community of machine learning and control geeks.
837200	841680	You posted a wealth of super interesting blog posts there.
843280	849120	Perhaps if I had to summarize the context of your own enterprise, there would be something like,
849840	853760	in theory, there's no difference between theory and practice, but in practice, there is.
855680	856640	What do you say about this?
857280	858400	I mean, that's certainly true.
859520	862800	The question is, is the gap bigger in theory or practice?
862800	867120	And I actually, I think most of the time we say that the gap is bigger in practice,
867120	869200	but I don't know, it just depends.
869200	873840	I mean, I see some pretty loose bounds, especially in the things I've been working with.
875280	878640	Actually, many times in my career, you see these things where the theory is much more
878640	880400	pessimistic than it need be.
880400	885600	So, you know, it's interesting to see that interplay.
886240	889600	Yeah, no, the blog has been a very fun outlet for me.
890720	897120	Yeah, I guess, you know, busting myths is really your cottage industry somehow.
897120	902000	So I was wondering, what was your favorite myth to be busted?
902000	906320	Or what would you be willing to do like in the future?
906320	909040	What's the ultimate myth to bust?
909600	915040	I think sometimes the ones I've found most interesting were the ones I believed.
916240	918880	Right, where it just completely changes my mind.
920160	924080	Usually, this is going to be something led by a graduate student or a postdoc in the
924080	929280	group, and they just show you something that, or show me something that I just don't, would
929280	931360	never have believed a day before.
932960	936640	I think probably like the, there are probably lots of good examples here.
936640	942720	But a really notable one, and one I've been writing about, again, recently, is there's
942720	947520	this concept in machine learning and statistics of overfitting to data, right?
947520	952240	I mean, where the idea would be that somehow you believe a little bit too much in your
952240	957280	data and are unable to extrapolate out to new data, because you've really, you know,
957280	964560	you've somehow caught on to aberrations and particularities of the data set you have.
964560	968640	So it's a very common thing, and we teach it to our undergraduates, that, you know,
968640	970000	overfitting is a huge problem.
971360	975760	And in particular, the way that we do machine learning causes overfitting.
975760	978480	So what, let me, let me dive into that.
978480	979920	Yeah, let's jump into this.
979920	980480	Absolutely.
980480	981120	Okay.
981120	981440	Yeah.
981440	986960	So what we do in machine learning, just from the beginning of time, it turns out, and I
986960	991280	could talk more about, I could talk more about the history of this, because I've also been
991280	994320	absolutely involved in trying to dig into some of the history.
994320	997840	Feel free to express your own necessities.
997840	999680	Scratch your own itches if you want.
999680	1004000	Yeah, well, so from the beginning of time in machine learning, there was this notion
1004000	1010160	that you would have a data set that you train on, a data set that you evaluate or test on,
1010160	1012080	and then the data in the wild.
1012880	1019840	And so it turns out that this, the earliest we found of this practice goes back to the
1019840	1020880	late 1950s.
1020880	1022880	It's a really old idea.
1023920	1028480	And it's kind of, it's kind of amazing that it was, it was, I mean, a lot of people think
1028480	1030560	of that as an idea that comes from statistics.
1030560	1033360	And it's an idea that comes from machine learning before statistics.
1033360	1034640	It's interesting how early that is.
1034640	1035680	Hashtag today I learned.
1036560	1040160	Well, I mean, I think, I think one thing that I've learned, and something I never appreciated
1040160	1047200	before was, before recently was, you know, that machine learning and statistics are much
1047200	1049440	more contemporary than I think we realize.
1049440	1053520	I think we, a lot of people think statistics is very old, because probability is very old.
1054400	1059440	But statistics is kind of the, you know, the appropriate application of probabilistic thinking
1059440	1062400	to how we interact with the real world.
1062400	1068480	And I think those kinds of real aspects weren't nailed down to the 30s, 1930s, which is just
1068480	1069040	fascinating.
1069040	1075120	I mean, there was work by, you know, notably Ronald Fisher and some of his predecessors
1075440	1079280	and Gossett, who was the guy who invented the t-test.
1079280	1081200	This was done in the 20s or so.
1081200	1085600	But that wasn't really until the 30s, where there was like a real rigorous body of statistics,
1085600	1089040	notably by jersey name and kind of nailed that down.
1089040	1091840	But, and it's kind of crazy to think that that's the 30s.
1091840	1095280	It's like, you would think that that would be the 1830s, but it's the 1930s.
1095280	1099040	It's much, much later than, than I think people appreciate.
1099280	1106480	So machine learning is roughly 1950s, and really was well established by 1960.
1106480	1111440	So it's only a gap of, you know, what are we talking about here, like 25 years, not
1111440	1115440	decades, not sorry, not like, you know, it's insane, centuries, it was really a gap of
1115440	1116320	about 25 years.
1116320	1116800	Yeah.
1116800	1121200	To the full foundation of statistical machine learning, and the full foundation of statistics,
1121200	1122800	they're very intertwined with each other.
1122800	1126800	So I think that's where does machine learning start for you with a perceptron?
1127520	1131520	Um, with the kind of like the understanding of how the perceptron works.
1131520	1132160	Okay.
1132160	1135360	And it's not, it's not just the perceptron, because there are other things that people
1135360	1140480	were experimenting with at the time, lots of different even like model based methods,
1141280	1146000	if you kind of go back to literature, but really just the idea of understanding that
1146000	1150480	there's this, you know, in sample versus out sample performance, I could characterize in
1150480	1152720	sample performance and out of sample performance.
1153520	1159280	And so kind of particular way, this was really, this is late 1950s, through early 1960s was
1159280	1160960	where these ideas really came together.
1160960	1161200	Yeah.
1161200	1165680	And going back to the myth that you actually want to bust here, am I understanding correctly
1165680	1169040	that what you say is that we should overfit?
1169040	1170720	Or we shouldn't be scared to overfit?
1170720	1171040	Or?
1171040	1171280	No.
1172240	1174480	Well, I think it's that we shouldn't be scared to overfit.
1174480	1178640	So one of the things that people kind of thought and statisticians have said this is that if
1178640	1184400	you, you look at what we're doing, where we have, you know, some data set, and some
1185120	1189840	testing set, and we're just always, you know, using the this one data set, and then evaluating
1189840	1194080	on the testing set, and repeating this process, you know, you could construct really weird
1194080	1199920	examples where you essentially overfit to this testing set, and then you get some new
1199920	1202560	data, and you've just done you just do terribly.
1202560	1205600	So there's, there are ways to construct examples where that happens.
1206240	1212080	And in my group, we've done now just hundreds and hundreds of experiments, we're showing
1212080	1213280	that that just doesn't happen.
1214240	1219360	So we've done a lot of reproduction studies where we'll reproduce test sets, trying to
1219360	1223360	be as close as possible to the generating process of the original test set.
1223360	1228080	And we've done this for data sets that like the ImageNet data set, or the squad data set,
1228080	1232560	or a variety of others where we can regenerate these kind of test sets.
1233280	1242800	And we see that you don't there's no overfitting the models that perform the best on the original
1242800	1245760	test set are the ones that perform the best on the new data.
1246640	1248960	So completely goes against what you were told.
1248960	1250720	So you can't How do you explain this?
1253440	1254640	That is a wonderful question.
1257040	1259840	I don't I wish I had a good answer for that.
1259840	1264400	I think that's, to me, I mean, sometimes there's like, we almost expect too much from
1264400	1265040	our theory.
1265040	1265540	Okay.
1265920	1266640	And that's okay.
1268080	1273120	I think there are a variety of there are a variety of explanations.
1273920	1279440	Some of them, some of them are mathematical, and then some of them are just sociological,
1279440	1279940	I think.
1280960	1285120	I think that, you know, we pick problems very carefully in machine learning, such that they're
1285120	1286720	not hurt by overfitting.
1286720	1287840	I think that's part of it.
1287840	1292720	Like we're, the problems that we're looking at tend to be not the not the weird, egregious
1292720	1296160	examples that we come up with as counter examples.
1296720	1297840	So I think that's one part.
1298880	1305120	I think another part is that there are a lot of the analysis that would predict overfitting
1305120	1311440	assume some very pathological behavior in the statistics to happen.
1311440	1315760	And, you know, the way that we actually work, there are a variety of different ways that,
1315760	1322400	you know, if, for example, if predictors kind of are correlated, like they kind of
1322400	1326480	give you correlated answers, you know, the bounds on overfitting get better.
1326480	1328800	So it looks like you can actually have more models.
1329840	1338240	If you don't really hyper optimize to the test error score, that also can kind of prevent
1338240	1338720	overfitting.
1338720	1340800	So there's a variety of like these little tricks.
1340800	1344000	And maybe each one of those is explains a little piece.
1344800	1345760	But I don't think there is.
1346640	1352880	Right now, I don't have a satisfactory explanation for why we don't actually see this kind of
1352880	1354240	overfitting behavior.
1354240	1357280	I'll say this, though, the reason why I'm not spending too much time worrying about
1357280	1362640	it, because the other thing we observed is that while you see the models that perform
1362640	1368320	really well on the new on the old tests that perform really well, on the newer data, they
1368320	1374720	almost always perform worse on the newer data than they did on the original old data.
1375760	1378160	So now everybody's performing worse.
1378720	1382480	It's not that, you know, so again, it's not that we overfit necessarily.
1382480	1389600	It's just that small changes in the data creation process can create large changes in the actual
1389600	1390720	predictive performance.
1390720	1391520	And that's worrying.
1392160	1393840	That's not really an issue of overfitting.
1393840	1395520	That's just an issue of extrapolation.
1396320	1403200	And it's interesting how sensitive machine learning methods can be to small changes in
1403200	1405120	how data presents itself.
1406080	1408480	There are so many directions that I can take off from here.
1408480	1414080	I mean, well, first of all, I guess the first naive comment on this issue is that it seems
1414080	1421200	to me that this could be an issue of generosity in some way, or like the data that we get
1422000	1428720	or better, the way we build models on the data that we get somehow do not suffer from
1428720	1431520	some sort of generosity problem and vice versa.
1432240	1436560	We may be too sensitive to the data somehow.
1436560	1441840	And so therefore, we get worse errors on new data whenever we get new data.
1442720	1443220	Yeah.
1444320	1446800	Would this be fair to say from your point of view?
1447520	1450080	So I don't claim to have answers for this.
1450080	1451680	So I don't know yet.
1451680	1456640	But I do think there are some things that we don't necessarily consider very frequently
1456640	1463120	in machine learning that we should, which is just that they're all of experimental science
1463120	1465120	kind of suffers from this generalization problem.
1466640	1471040	There are things that you do in a laboratory setting that you can go do out in a clinical
1471040	1474000	setting, and they just don't pan out the way you want them to.
1474800	1475040	Right.
1475040	1479360	I mean, I think this is kind of very, very common in medicine, where you do, you know,
1479360	1482880	you build this drug, it looks really good, you go and deploy it, and it's not quite as
1482880	1483920	good as you want it to be.
1485120	1489920	And this is also true in psychology, where you do a study, and, you know, you do a study
1489920	1495280	on a bunch of college aged males, perhaps, and then you try to see does this apply to,
1495280	1499840	you know, middle aged women, and it doesn't, because that's obviously a huge enough context
1499840	1500800	shift that you see it.
1502320	1508640	So on the one hand, understanding how to deal with those shifts between contexts and
1508640	1513360	populations, from the experimental setting, to the general setting is hugely important.
1513360	1518400	And something very like that, that's something that we're doing a lot of active research on
1519120	1519680	in my group.
1520240	1521520	So that's one thing.
1521520	1526640	I think the warning, though, that's still very troubling, is that in the machine learning
1526640	1529760	context, these data sets don't really look that different.
1529760	1533280	And you see a large difference, the fact that you could have two data sets that kind of
1533280	1537600	look the same, and have a huge difference in performance, really freaks me out about
1537600	1538320	machine learning.
1538320	1541440	Indicating some sort of high sensitivity, somehow.
1541440	1543120	Super high sensitivity, yeah.
1543120	1548000	And what people do in practice, and so we can tell our listeners, you know, the fix
1548000	1550960	for this in practice is constant retraining.
1550960	1552160	And there's a lot of that.
1552160	1556400	Could you explain, like, give an analogy of what that means, maybe, for the audience?
1556400	1562320	So this would be the kind of thing where you constantly look for your, you know, as you
1562320	1568400	have something deployed, you constantly look for errors in your deployed system.
1568400	1572560	And as soon as you see them, or even maybe not if you see them, you're still collecting
1572560	1575120	data, and you use that data to retrain the model.
1575920	1580000	And this is definitely a very commonplace way to get around the sensitivity, and something
1580000	1585200	that's very common in industrial applications of machine learning.
1585200	1588160	You do have to refine the models, you do have to retrain the models.
1588880	1593360	They're very unstable to the ravages of time.
1594000	1599280	Maybe for the control theoretically oriented audience out there, I suppose that we are
1599280	1602240	kind of speaking of robustness in this guys.
1602240	1603600	Am I wrong?
1603600	1604720	Probably, probably.
1604720	1610480	I think one thing that's interesting that is missing, and that changes things pretty
1610480	1612640	dramatically, is feedback.
1613760	1617440	So these predictive things, you know, you're at the whim of the prediction.
1618240	1621120	So you're kind of, you're never able to really course correct.
1621120	1626240	I think one of the fascinating things about control is we know that even with poor prediction,
1626240	1632080	we can have stable and robust behavior by proper design and feedback design, right?
1632080	1636880	And that's one of the more fascinating, underappreciated aspects of control.
1636880	1644960	And you're giving me another assist to shift gears and talk about your excursion into control
1644960	1645840	theory, I suppose.
1645840	1646340	Sure.
1647060	1653700	You've written a fantastic series of blog posts on Argmin about reinforcement learning
1653700	1656900	and its connection to optimal control.
1656900	1661540	And this turned out to be also a fantastic paper on the annual reviews on control.
1661540	1664180	Maybe we can speak about that if you like.
1664180	1665460	Absolutely, absolutely.
1667380	1674180	So summarizing your journey in this area would be impossible in a few seconds.
1674740	1681460	But maybe if it's not too much to ask to you, could you give us a sense of your personal
1681460	1683620	perspective on your journey in control, maybe?
1685380	1685940	Yeah.
1685940	1690020	So this is now, I have to think a little, I have to think back to it.
1690020	1693140	I used to have a good story for how I got into it again.
1693140	1698340	I mean, I'm assuming that what we're talking about is, you know, my recent engagement with
1699380	1700420	reinforcement learning.
1700420	1700660	Yes.
1700660	1706020	Because I've, you know, I had, I did some work on distributed control as a graduate
1706020	1706500	student.
1706500	1708340	I've done some work on system identification.
1709380	1713460	As a postdoc, I go back and forth with control and dynamical systems.
1714500	1717860	I'm trying to remember exactly what got me interested.
1719940	1722420	Because it's been so long, but I'm guessing what happened.
1722420	1724500	I'll just again, this is a little bit of a guess.
1724500	1731460	But I'm just trying to try to put myself back in a 2014 mindset is there were a few
1731460	1732260	things that were afoot.
1732260	1736980	First of all, there was a lot of hype around reinforcement learning in 2014.
1736980	1739460	And it is crazy that that's now eight years ago.
1740020	1741380	That's really wild to me.
1741380	1742020	Yeah.
1742020	1742980	It definitely did not.
1742980	1747860	I don't think it actually ended up paying out the way that people were talking, the
1747860	1751220	way they were talking about it, like self-driving cars in 2020.
1751220	1754500	They were definitely saying that in 2014, and it just didn't happen.
1755300	1759220	And it'd be nice if they could actually, you know, reflect on that.
1759220	1761060	But I think they've moved on to Bitcoin or something.
1761060	1761940	They're onto something new.
1761940	1762500	I don't know.
1762500	1763860	Elon Musk is buying Twitter.
1763860	1764260	I don't know.
1764260	1765140	We're doing other stuff.
1766100	1767060	We're moving on.
1768580	1772660	But I think it would be helpful to have some reflection on why didn't that pay out.
1772660	1774660	We're here also for that purpose.
1774660	1777300	I mean, locomotion was another big one, I suppose.
1777620	1781060	Yeah, so locomotion, I think, came a little bit later.
1781060	1784660	But for me, the big things that were, I think, you know, happening at Berkeley was there
1784660	1786340	was a lot of interest in self-driving cars.
1786900	1789940	And then there were a few really interesting papers that were fusing.
1790580	1796500	I was very interested in this paper by Chelsea Finn and Sergey Levine and Peter Abbeel, Trevor
1796500	1801060	Darrell, that kind of showed that you could like learn these visual, you could do control
1801060	1802500	directly from video.
1802500	1804900	That was a very, very impressive.
1804980	1810180	It's one of the holy grails, I suppose, like merging perception and control in a principled
1810180	1810420	way.
1811140	1814260	This is one of the first to do it in a compelling way, I think.
1814980	1816980	So people were very excited about that.
1816980	1820660	So I think we just started digging in a little bit in the group about, you know, what's going
1820660	1821060	on here.
1821060	1822740	I was like, I know control theory.
1822740	1823700	I know machine learning.
1823700	1824740	I should be able to do this.
1824740	1825700	I think it was something like that.
1827060	1829860	I was like, also, I didn't believe a lot of what people were selling.
1829860	1832020	So we started looking into that.
1832020	1836420	And yeah, it led us down quite a path from there, I think.
1836420	1836900	Yeah.
1836900	1843220	I mean, one of the cool things that ended up happening was that of merging or at least
1843220	1850100	connecting the world of robust control and with that of high dimensional statistics.
1850100	1855940	And I think that was a major achievement from my very humble perspective in the sense that
1857300	1861460	robust control tends to assume that uncertainties are somehow bounded.
1862020	1865780	But we never really explain where those bounds come from.
1865780	1874100	Whereas maybe machine learning can kind of help us in estimating those uncertainties
1874100	1879940	from finite sample statistics, finite sample, finite data, if you want.
1881140	1885380	Would that make sense to you as a short summary of your excursion?
1885380	1886260	No, absolutely.
1887300	1888100	That's part of it.
1888260	1890180	I think definitely there was a...
1891140	1895460	I mean, the other way I'd say that is that machine learning is also very bad about quantifying
1895460	1896740	the uncertainty in its predictions.
1897540	1898180	It's terrible.
1899300	1905860	So it's this kind of thing where if you assume a lot of things about a generative process,
1906420	1911140	if you assume a lot of things about how the data is coming to you, I could give you some
1911140	1913140	kind of uncertainty quantification.
1913140	1916580	But you can never check whether or not those things you're supposed to assume are true.
1917540	1920660	It's actually, I think one of these things that's a little worrying sometimes in machine
1920660	1924180	learning is this reliance on probability.
1925460	1931780	I think, honestly, this is a John Doyle thing that was hammered into me, is that you should
1931780	1933700	never add stochastics until you need to.
1934340	1934820	Okay.
1934820	1936420	Which I think is a very interesting perspective.
1936420	1938020	Don't add stochastics until you need to.
1938580	1939080	And...
1939700	1941220	So when is it that you need to then?
1942340	1943460	That's the hard question.
1944260	1948100	So in machine learning, we don't have any theory without some kind of notion of...
1950740	1951240	Well...
1951620	1954260	A fully deterministic machine learning.
1954260	1957700	So, no, no, there is actually, and this is actually really fascinating.
1957700	1959460	There is a fully deterministic machine learning.
1959460	1960820	We just don't really appreciate it.
1961940	1964180	It's just because it's not accessible.
1964180	1968260	I'll say this, I love my friends who work on this stuff, but it's not very accessible.
1968260	1971460	So there is a notion in machine learning that's called regret.
1972260	1972740	Yes.
1972740	1978100	And regret has this idea that what you will look at is, you know, you'll have some sequence
1978100	1982020	and you'll say, you know, this is the best thing that could have been predicted.
1982020	1987220	The best predictions you could have made about the sequence, somehow, if you were omniscient,
1987220	1989140	or like you saw the whole sequence in advance.
1990500	1994260	And then you compare that to how well your algorithm makes predictions.
1994260	1994500	Okay.
1994500	1998660	So you have something like, if I somehow saw the whole sequence, what would be the best
1998660	2000020	predictor I could build?
2000020	2001620	Which would be funny, right?
2001620	2005300	You're somehow saying, I saw everything that happened, and now you're going to tell me,
2005300	2010180	how could I predict, you know, Tuesday from Monday, given that I've already seen Wednesday,
2010180	2010900	Thursday, Friday.
